name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,6/23/21,28.5,15.7,22.7,28.2,15.7,22.7,15.3,66.1,0,0,0,,0,0,,11.8,156,1018.5,19.2,15.9,308.4,26.3,10,,2021-06-23T06:28:04,2021-06-23T20:51:45,0.49,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/24/21,27.6,21.4,24.3,28.4,21.4,24.5,17.9,68.2,0,0,0,,0,0,33.5,16.2,104.3,1021.6,67.4,16,173.5,14.9,6,,2021-06-24T06:28:20,2021-06-24T20:51:53,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/25/21,27.7,18.9,23.7,28.2,18.9,23.9,16.8,66.5,0,0,0,,0,0,,13.6,91.5,1021.9,46.2,16,220.1,19,9,,2021-06-25T06:28:38,2021-06-25T20:52:00,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/26/21,29.9,18.8,24.1,31,18.8,24.4,18.1,70.6,2.12,100,8.33,rain,0,0,48.1,18.4,99.1,1020.4,54.3,16,243.6,21,9,,2021-06-26T06:28:58,2021-06-26T20:52:05,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/27/21,30.4,22.6,26.1,32.3,22.6,26.8,20.7,74,2.95,100,16.67,rain,0,0,31.7,15.8,119.8,1020.3,64.3,15.7,220.4,19,8,,2021-06-27T06:29:18,2021-06-27T20:52:09,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/28/21,31.3,22.8,26.7,32.5,22.8,27.3,20.1,68.9,0,0,0,,0,0,27.7,17.5,72,1021.3,54.3,16,294.4,25.3,9,,2021-06-28T06:29:40,2021-06-28T20:52:11,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/29/21,29.7,22.6,25.9,31.2,22.6,26.3,20.1,71.7,3.84,100,25,rain,0,0,47.9,20.8,114.9,1021.9,70.5,15.5,157.4,13.8,6,,2021-06-29T06:30:03,2021-06-29T20:52:11,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,6/30/21,31.3,20.7,26,32.8,20.7,26.9,19.9,70.8,0.51,100,8.33,rain,0,0,35.3,12.2,108.1,1021,48.2,15.9,256.9,22,10,,2021-06-30T06:30:26,2021-06-30T20:52:10,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/1/21,29.9,20.7,25.5,31.8,20.7,26.2,19.9,72.6,0,0,0,,0,0,35.3,18,201.8,1016.4,55.2,16,264.8,23,8,,2021-07-01T06:30:51,2021-07-01T20:52:07,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/2/21,27.6,23,24.6,29.8,23,24.9,21.5,83.4,9.42,100,29.17,rain,0,0,,12.7,253.7,1011.7,75.3,14.7,135.9,11.7,6,,2021-07-02T06:31:17,2021-07-02T20:52:03,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/3/21,28.5,18.7,23.6,28.1,18.7,23.6,15.7,63.6,0,0,0,,0,0,,15.5,256.7,1012.8,25.9,16,269.3,23.5,8,,2021-07-03T06:31:45,2021-07-03T20:51:57,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/4/21,29.4,17,23.8,29.4,17,24,16.1,64,0,0,0,,0,0,,10.5,186,1015,31.1,15.2,254.5,22.1,9,,2021-07-04T06:32:13,2021-07-04T20:51:50,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/5/21,31.1,19.8,25.7,30.8,19.8,25.6,16.9,61.6,0,0,0,,0,0,,12.5,95.6,1017,26.2,11.2,248.8,21.3,8,,2021-07-05T06:32:42,2021-07-05T20:51:41,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/6/21,29.3,21.1,25.4,30.1,21.1,25.9,18.8,68.6,1.1,100,8.33,rain,0,0,51.8,15.7,104.2,1018.7,57,15.6,200,17.1,8,,2021-07-06T06:33:12,2021-07-06T20:51:30,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/7/21,29.3,21.6,24.6,31,21.6,25.1,20.5,79.4,3.79,100,33.33,rain,0,0,33.5,13.9,156.5,1016.7,76.4,15.7,164.3,14.1,7,,2021-07-07T06:33:42,2021-07-07T20:51:17,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/8/21,28.4,21.5,24.7,31,21.5,25.7,21.1,80.9,3.56,100,29.17,rain,0,0,29.5,12.9,254.4,1014.7,78.5,15.9,189.3,16.4,7,,2021-07-08T06:34:14,2021-07-08T20:51:03,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/9/21,30.1,22.1,24.8,33.5,22.1,25.4,21.6,82.8,9.53,100,16.67,rain,0,0,59.2,21.5,251,1018,52.7,15.2,153.9,13.3,7,,2021-07-09T06:34:47,2021-07-09T20:50:48,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/10/21,29.3,21.4,24.7,32.8,21.4,25.3,21.3,82,28.94,100,37.5,rain,0,0,53.6,16.7,256.5,1017.9,58.9,15.2,131.1,11.3,5,,2021-07-10T06:35:20,2021-07-10T20:50:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/11/21,29.4,22,24.5,32.3,22,25.1,21.3,82.8,1.16,100,8.33,rain,0,0,38.2,20.5,222.7,1017.1,71.2,15.5,189.4,16,8,,2021-07-11T06:35:54,2021-07-11T20:50:12,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,0349W,NNAG1,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/12/21,28,20.8,23.5,30.3,20.8,23.7,20.6,84.1,11.21,100,29.17,rain,0,0,68.4,19.2,200.8,1020.8,63.8,15.4,148.8,13,6,,2021-07-12T06:36:29,2021-07-12T20:49:51,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/13/21,29,20.3,24,30.6,20.3,24.4,20.1,80.4,0.38,100,12.5,rain,0,0,,12.9,157.5,1023.8,71.7,14.1,148.9,12.7,7,,2021-07-13T06:37:04,2021-07-13T20:49:29,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/14/21,29.3,21.5,25.5,31.8,21.5,26.5,21.2,78.1,0.93,100,12.5,rain,0,0,51.8,9.8,172,1023.7,42.9,15.9,204.4,17.7,7,,2021-07-14T06:37:40,2021-07-14T20:49:05,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/15/21,31.8,21.5,26.9,33.8,21.5,27.8,20.5,70.7,0,0,0,,0,0,29.5,16.1,237.3,1021.4,37.6,15.8,268.1,23.1,10,,2021-07-15T06:38:17,2021-07-15T20:48:40,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,0349W,NNAG1,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/16/21,31.3,23,26.2,34.1,23,27.2,21.5,76.2,2.13,100,12.5,rain,0,0,55.4,12.2,256,1019.4,43,16,186.6,16.2,7,,2021-07-16T06:38:54,2021-07-16T20:48:13,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/17/21,30.5,21.8,25.8,32.6,21.8,26.8,20.6,74.4,0.94,100,8.33,rain,0,0,33.5,17.3,228.3,1020.1,46.7,15.9,266.4,22.9,10,,2021-07-17T06:39:32,2021-07-17T20:47:45,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/18/21,28.6,22.3,24.4,30.6,22.3,24.7,20.6,80.1,7.06,100,29.17,rain,0,0,55.4,11.5,228.4,1019.9,64.6,15.7,162.2,14.2,7,,2021-07-18T06:40:11,2021-07-18T20:47:15,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,0349W,NNAG1,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/19/21,26.8,22.2,23.6,28.6,22.2,23.7,21.6,89,21.17,100,66.67,rain,0,0,,10.5,221.8,1017.1,95.1,14,111.4,9.5,7,,2021-07-19T06:40:49,2021-07-19T20:46:43,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/20/21,27.2,21.7,23.5,29.4,21.7,23.6,21.6,89.5,11.45,100,66.67,rain,0,0,,13.1,165,1014.6,91.3,14,139.6,11.9,5,,2021-07-20T06:41:29,2021-07-20T20:46:10,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KFTY,0349W,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/21/21,29.7,22.2,25.3,32.1,22.2,26,21.4,80.4,0.07,100,4.17,rain,0,0,,11.5,231.3,1016.5,85,15.9,230.2,20,9,,2021-07-21T06:42:08,2021-07-21T20:45:35,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,0349W,NNAG1,F8135,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/22/21,32.1,22.3,26.7,35.1,22.3,27.9,21.4,74.7,0,0,0,,0,0,31.7,16.6,269.7,1018.8,43.3,14.6,259,22.5,9,,2021-07-22T06:42:49,2021-07-22T20:44:59,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/23/21,31.6,22.3,26.4,34.5,22.3,27.5,21.7,76.8,14.71,100,12.5,rain,0,0,49.6,21.2,230,1018.6,36.2,11.2,193,16.6,7,,2021-07-23T06:43:29,2021-07-23T20:44:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/24/21,31.9,22.3,27.1,34,22.3,28.5,21.6,74.2,0,0,0,,0,0,,10.8,127.9,1017.4,23.4,13.1,257.8,22.3,8,,2021-07-24T06:44:10,2021-07-24T20:43:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/25/21,31.7,23.7,27.5,35.1,23.7,29.1,22.3,74.8,9.52,100,16.67,rain,0,0,51.8,23.1,219.7,1015.6,54.9,12.8,218.5,18.8,8,,2021-07-25T06:44:51,2021-07-25T20:43:01,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/26/21,33.4,23.8,27.9,37.5,23.8,29.8,22.6,75.1,5.57,100,8.33,rain,0,0,40.7,14.2,225,1014.5,35.8,14,271.4,23.5,9,,2021-07-26T06:45:32,2021-07-26T20:42:19,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/27/21,32.5,22.9,26.5,36.4,22.9,27.9,22,77.5,0.5,100,4.17,rain,0,0,59,17.5,132.9,1015.1,39,15.8,203.5,17.5,9,,2021-07-27T06:46:14,2021-07-27T20:41:36,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"0536W,KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/28/21,34,22.8,27.9,37.7,22.8,29.9,22.2,73.9,0.31,100,4.17,rain,0,0,,16,231.3,1015.6,44.8,14.7,260.8,22.6,8,,2021-07-28T06:46:56,2021-07-28T20:40:51,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/29/21,34.2,23.9,29.1,37.8,23.9,31.4,22.2,68.7,0,0,0,,0,0,,12.9,259.9,1015.8,19.3,15.2,263.4,22.6,8,,2021-07-29T06:47:38,2021-07-29T20:40:04,0.66,Clear,Clear conditions throughout the day.,clear-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,7/30/21,33.2,23.7,28.1,38.7,23.7,30.4,22.5,72.5,0.12,100,4.17,rain,0,0,50,18,292.5,1015,42.1,14.8,226.7,19.8,9,,2021-07-30T06:48:20,2021-07-30T20:39:17,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,E9807,KATL,72219503888,72219653863,KPDK"
atlanta,7/31/21,32.9,23.9,28.4,37.4,23.9,30.7,22.3,71,0,0,0,,0,0,29.5,17.7,304.9,1014.4,33.7,16,250.5,21.6,9,,2021-07-31T06:49:02,2021-07-31T20:38:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/1/21,30.8,22.9,27,33.5,22.9,28.1,21.4,72.9,2.23,100,12.5,rain,0,0,44.6,23.7,277.6,1013.9,45.7,15.6,246.3,21.4,9,,2021-08-01T06:49:45,2021-08-01T20:37:37,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/2/21,30.5,21.2,25.6,30.6,21.2,25.7,18.7,68.2,0.31,100,12.5,rain,0,0,33.5,14.8,296.6,1015,35.6,14.1,245.9,21.3,8,,2021-08-02T06:50:27,2021-08-02T20:36:45,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/3/21,28,21.8,23.9,29.2,21.8,24.1,20.1,80.3,16.6,100,29.17,rain,0,0,51.8,16.4,58.4,1014.4,79,13.5,150.8,12.9,6,,2021-08-03T06:51:10,2021-08-03T20:35:52,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/4/21,28.7,20.5,24.2,29.1,20.5,24.3,18.3,71.8,0,0,0,,0,0,,14.1,64.7,1015.9,54.3,15,250.3,21.4,9,,2021-08-04T06:51:53,2021-08-04T20:34:58,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/5/21,29,20.3,24.6,29.6,20.3,24.9,18.3,70,0,0,0,,0,0,33.5,13.6,67.4,1018.6,40.6,15.8,190.7,16.6,6,,2021-08-05T06:52:36,2021-08-05T20:34:03,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/6/21,29.5,20.3,24.9,30.2,20.3,25.2,18.6,69.8,0,0,0,,0,0,,14.4,63.7,1019.2,49.1,15.8,189.4,16.4,7,,2021-08-06T06:53:18,2021-08-06T20:33:06,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,8/7/21,30.1,20.9,24.8,31.3,20.9,25.2,20,76,1.48,100,12.5,rain,0,0,33.5,18.6,130.8,1018.1,41.1,15.8,186,16,7,,2021-08-07T06:54:01,2021-08-07T20:32:08,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,8/8/21,31.5,20.1,25.4,33.7,20.1,26.2,19.7,72.7,0,0,0,,0,0,29.5,8.3,130.4,1018.1,34.1,15,208,18.1,6,,2021-08-08T06:54:44,2021-08-08T20:31:09,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/9/21,30.6,21.5,26.4,33.3,21.5,27.7,21.5,75.7,0.63,100,8.33,rain,0,0,,9.7,192,1019.5,35.7,14.8,179.5,15.6,6,,2021-08-09T06:55:27,2021-08-09T20:30:09,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/10/21,32.6,22.7,27.1,36.4,22.7,28.8,21.9,74.7,1.98,100,8.33,rain,0,0,49.1,12.7,202,1020.8,36.6,14.3,273.3,23.6,9,,2021-08-10T06:56:10,2021-08-10T20:29:07,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/11/21,31.3,22.6,25.2,35.5,22.6,26,21.6,81.1,0.75,100,16.67,rain,0,0,,11.8,250,1020.5,41,15.6,115.7,10,8,,2021-08-11T06:56:53,2021-08-11T20:28:05,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/12/21,32.3,21.7,26.9,35.5,21.7,28.2,21.2,73.5,2.43,100,4.17,rain,0,0,36.7,19.6,246.2,1020.1,41.2,14.9,229.7,19.8,9,,2021-08-12T06:57:35,2021-08-12T20:27:01,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/13/21,32.8,21.6,27.2,35.4,21.6,28.7,20.8,70,2.75,100,12.5,rain,0,0,33.5,14.6,215.2,1020,22.9,15.9,272.3,23.3,9,,2021-08-13T06:58:18,2021-08-13T20:25:57,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,0349W,NNAG1,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/14/21,34,22.8,27.1,36.4,22.8,27.9,21.3,73,2.17,100,8.33,rain,0,0,49.5,21.2,167.6,1019.4,32.6,15.4,234.5,20.2,9,,2021-08-14T06:59:01,2021-08-14T20:24:51,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/15/21,30.4,22.1,25.5,32.7,22.1,26.3,20.9,77.1,0,0,0,,0,0,35.3,16.6,107,1018.3,69.7,15.4,192.8,16.5,7,,2021-08-15T06:59:43,2021-08-15T20:23:45,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/16/21,28.6,22.6,24.6,30.6,22.6,24.9,21.5,83.5,9.8,100,33.33,rain,0,0,41.9,16.5,99.1,1016.6,69.4,15.2,131.4,11.2,5,,2021-08-16T07:00:26,2021-08-16T20:22:37,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,DLSG1,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,8/17/21,25.6,22,23.2,25.6,22,23.2,21.5,90.4,57.26,100,75,rain,0,0,51.8,25.8,152.7,1012.4,83.1,10.5,72.8,6.3,4,,2021-08-17T07:01:08,2021-08-17T20:21:29,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,0349W,NNAG1,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/18/21,31.9,20.3,26.1,34.7,20.3,27.5,20.8,75,0,0,0,,0,0,,8.5,137.3,1019.2,22.6,15.7,275.5,23.9,9,,2021-08-18T07:01:51,2021-08-18T20:20:19,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/19/21,32.3,23.4,26,35.8,23.4,27,22.3,81.2,3.83,100,12.5,rain,0,0,59,29.3,237.8,1018.8,53.2,15.6,194.3,16.7,9,,2021-08-19T07:02:33,2021-08-19T20:19:09,0.44,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KFTY,0349W,NNAG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/20/21,30.5,22.1,25.8,33.9,22.1,27,21.8,79.9,0,0,0,,0,0,29.5,15.1,298.8,1014.3,62.4,15.8,155.8,13.5,5,,2021-08-20T07:03:15,2021-08-20T20:17:58,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,F8135,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/21/21,28.3,23.3,25.9,31.4,23.3,27,22.7,82.8,0.33,100,8.33,rain,0,0,,13,281.9,1012.7,63,15.4,114.4,10,4,,2021-08-21T07:03:57,2021-08-21T20:16:46,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,0349W,NNAG1,F6303,DLSG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/22/21,29.3,23.7,25.6,32.4,23.7,26.2,22.7,84.1,7.46,100,25,rain,0,0,57.2,16.6,271.8,1013,70.4,15.4,171.2,14.9,7,,2021-08-22T07:04:39,2021-08-22T20:15:34,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,0349W,NNAG1,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/23/21,32.9,22.9,27.6,35.6,22.9,29,21.8,73.2,0,0,0,,0,0,,14,235.9,1014.1,31.7,15.3,249.3,21.4,8,,2021-08-23T07:05:21,2021-08-23T20:14:20,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,F6303,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/24/21,33.6,23.1,28.1,36.5,23.1,29.7,21.7,70.6,0,0,0,,0,0,,9.8,51,1015.9,21,15.2,212.4,18.3,8,,2021-08-24T07:06:02,2021-08-24T20:13:06,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,0349W,NNAG1,DLSG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/25/21,33.4,22.9,27.6,36.6,22.9,29.2,22.2,74.6,11.04,100,20.83,rain,0,0,64.8,11.1,85.7,1018.1,33.9,14.4,178,15.4,7,,2021-08-25T07:06:44,2021-08-25T20:11:51,0.55,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,0349W,DLSG1,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,8/26/21,31,22,25.6,33.2,22,26.5,21.3,79.2,0.18,100,4.17,rain,0,0,,10.6,109.3,1019.9,47.6,13.2,211.4,18.2,9,,2021-08-26T07:07:26,2021-08-26T20:10:36,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,0349W,NNAG1,F6303,DLSG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/27/21,31.9,23,26.6,35.3,23,27.7,21.4,75,0.58,100,4.17,rain,0,0,60.8,15.5,81.2,1019.4,44.8,15.6,196.3,16.9,9,,2021-08-27T07:08:07,2021-08-27T20:09:20,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,0349W,NNAG1,F6303,DLSG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/28/21,30.8,23.4,26.6,33.2,23.4,27.9,21.7,76,0,0,0,,0,0,35.3,15.4,94.5,1020.8,57,15.3,178.2,15.3,7,,2021-08-28T07:08:48,2021-08-28T20:08:03,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,F8135,DLSG1,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,8/29/21,31.4,24.1,27.2,34,24.1,28.5,21.8,73.9,0,0,0,,0,0,29.5,14.4,106.8,1019.9,54.5,15.6,190.5,16.4,9,,2021-08-29T07:09:30,2021-08-29T20:06:45,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,0349W,NNAG1,72219013874,0353W,KATL,72219503888,72219653863,0535W,KPDK"
atlanta,8/30/21,30.4,22.7,25.6,34.5,22.7,26.6,22.1,81.5,4.82,100,29.17,rain,0,0,47.9,18.4,105.9,1015.4,45.2,15.2,159.4,13.8,7,,2021-08-30T07:10:11,2021-08-30T20:05:27,0.76,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KFTY,0349W,NNAG1,72219013874,0353W,KATL,72219503888,72219653863,KPDK"
atlanta,8/31/21,25.8,22.5,23.7,25.8,22.5,23.7,21.8,89.3,13.42,100,45.83,rain,0,0,54.5,27,159.9,1006.6,90.4,14.1,59,5.2,2,,2021-08-31T07:10:52,2021-08-31T20:04:09,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,0349W,NNAG1,F8135,72219013874,KATL,72219503888,72219653863,KPDK"
